vb,uii,hei_name,form,discipline,,deg_title1,prog_name1,major_title1,major_name1,deg_title2,prog_name2,major_title2,major_name2,ladderized,straight,eteeap,coe-cod,prog_level,authority_category,authority_serial,prog_status_yr,thesis,prog_status,prog_cal_mode,prog_length,prog_labunits,prog_lectureunits,prog_totalunits,prog_credit,tuition_unit,prog_fee,EFM,EFF,E1M,E1F,1Total,E2M,E2F,Enroll_total,E3M,E3F,Enroll_total,E4M,E4F,Enroll_total,E5M,E5F,Enroll_total,E6M,E6F,Enroll_total,E7M,E7F,Enroll_total,EM,EF,Enroll_total,units_lec,units_lab,units_total,GM,GF,Enroll_total,updater,date_updated,remarks
2025-26,09023,St. Vincent's College Incorporated,B,EDUCATION SCIENCE AND TEACHER TRAINING,Master in Education Major in Filipino,Master in,Education,Major in,Filipino,,,,,,,,,80,GR,78,,2,CO,SE,3,,,0,42,577.02,43678.36,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,,,0,2,8,10,Kim Dioven Lusaya,02-Dec-2025,
2025-26,09023,St. Vincent's College Incorporated,B,BUSINESS ADMINISTRATION AND RELATED,Bachelor of Science in Business Administration Major in Financial Management,Bachelor of Science in,Business Administration,Major in,Financial Management,,,,,,,,,50,GR,142,,2,CO,SE,4,,,0,167,417.59,97099,,,17,29,46,22,38,60,29,39,68,11,36,47,,,0,,,0,,,0,79,142,221,,,0,12,29,41,Kim Dioven Lusaya,02-Dec-2025,
2025-26,09023,St. Vincent's College Incorporated,B,BUSINESS ADMINISTRATION AND RELATED,Bachelor of Science in Business Administration Major in Human Resource Management,Bachelor of Science in,Business Administration,Major in,Human Resource Management,,,,,,,,,50,GR,142,,2,CO,SE,4,,,0,167,417.59,97099,,,3,8,11,14,7,21,5,10,15,3,9,12,,,0,,,0,,,0,25,34,59,,,0,5,1,6,Kim Dioven Lusaya,02-Dec-2025,
2025-26,09023,St. Vincent's College Incorporated,B,BUSINESS ADMINISTRATION AND RELATED,Master of Public Administration Major in Management,Master of,Public Administration,Major in,Management,,,,,,,,,80,GR,2,,2,CO,SE,3,,,0,39,577.02,42066.84,,,14,36,50,,,0,,,0,,,0,,,0,,,0,,,0,14,36,50,,,0,10,14,24,Kim Dioven Lusaya,02-Dec-2025,
2025-26,09023,St. Vincent's College Incorporated,B,BUSINESS ADMINISTRATION AND RELATED,Master of Public Administration Major in Management,Master of,Public Administration,Major in,Management,,,,,,,,,80,GR,2,,1,CO,SE,3,,,0,45,577.02,37874.94,,,0,2,2,,,0,,,0,,,0,,,0,,,0,,,0,0,2,2,,,0,0,0,0,Kim Dioven Lusaya,02-Dec-2025,
2025-26,09023,St. Vincent's College Incorporated,B,BUSINESS ADMINISTRATION AND RELATED,Bachelor of Science in Business Administration Major in Marketing Management,Bachelor of Science in,Business Administration,Major in,Marketing Management,,,,,,,,,50,GR,142,,2,CO,SE,4,,,0,167,417.59,97099,,,16,9,25,17,38,55,4,16,20,5,0,5,,,0,,,0,,,0,42,63,105,,,0,7,10,17,Kim Dioven Lusaya,02-Dec-2025,
2025-26,09023,St. Vincent's College Incorporated,B,EDUCATION SCIENCE AND TEACHER TRAINING,Bachelor of Secondary Education Major in Mathematics,Bachelor of,Secondary Education,Major in,Mathematics,,,,,,,,,50,GR,196,,2,CO,SE,4,,,0,179,417.59,99764,,,1,2,3,0,1,1,1,4,5,8,9,17,,,0,,,0,,,0,10,16,26,,,0,1,2,3,Kim Dioven Lusaya,02-Dec-2025,
2025-26,09023,St. Vincent's College Incorporated,B,EDUCATION SCIENCE AND TEACHER TRAINING,Master in Education Major in Mathematics,Master in,Education,Major in,Mathematics,,,,,,,,,80,GR,78,,2,CO,SE,3,,,0,42,577.02,43678.36,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,,,0,3,16,19,Kim Dioven Lusaya,02-Dec-2025,
2025-26,09023,St. Vincent's College Incorporated,B,EDUCATION SCIENCE AND TEACHER TRAINING,Master in Education Major in Physical Education,Master in,Education,Major in,Physical Education,,,,,,,,,80,GR,78,,2,CO,SE,3,,,0,42,577.02,43678.36,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,,,0,14,12,26,Kim Dioven Lusaya,02-Dec-2025,
2025-26,09023,St. Vincent's College Incorporated,B,EDUCATION SCIENCE AND TEACHER TRAINING,Master in Education Major in Science,Master in,Education,Major in,Science,,,,,,,,,80,GR,78,,2,CO,SE,3,,,0,42,577.02,43678.36,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,,,0,2,7,9,Kim Dioven Lusaya,02-Dec-2025,
2025-26,09023,St. Vincent's College Incorporated,B,EDUCATION SCIENCE AND TEACHER TRAINING,Master in Education Major in Social Studies,Master in,Education,Major in,Social Studies,,,,,,,,,80,GR,78,,2,CO,SE,3,,,0,42,577.02,43678.36,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,,,0,6,4,10,Kim Dioven Lusaya,02-Dec-2025,
2025-26,09023,St. Vincent's College Incorporated,B,LAW AND JURISPRUDENCE,Bachelor of Science in Criminology  ,Bachelor of Science in,Criminology,,,,,,,,,,,50,GR,1,,1,CO,SE,4,,,0,183,417.59,147250,,,189,52,241,251,74,325,202,60,262,229,3,232,,,0,,,0,,,0,871,189,"1,060",,,0,77,26,103,Kim Dioven Lusaya,02-Dec-2025,
2025-26,09023,St. Vincent's College Incorporated,B,BUSINESS ADMINISTRATION AND RELATED,Bachelor of Science in Hospitality Management  ,Bachelor of Science in,Hospitality Management,,,,,,,,,,,50,GR,35,,2,CO,SE,4,,,0,158,417.59,119098,,,89,58,147,74,74,148,50,58,108,50,37,87,,,0,,,0,,,0,263,227,490,,,0,9,13,22,Kim Dioven Lusaya,02-Dec-2025,
2025-26,09023,St. Vincent's College Incorporated,B,IT-RELATED DISCIPLINES,Bachelor of Science in Information Technology  ,Bachelor of Science in,Information Technology,,,,,,,,,,,50,GR,4,,2,CO,SE,4,,,0,158,417.59,146135,,,54,19,73,73,26,99,20,9,29,70,13,83,,,0,,,0,,,0,217,67,284,,,0,27,5,32,Kim Dioven Lusaya,02-Dec-2025,
2025-26,09023,St. Vincent's College Incorporated,B,BUSINESS ADMINISTRATION AND RELATED,Bachelor of Science in Accountancy  ,Bachelor of Science in,Accountancy,,,,,,,,,,,50,GR,3,,2,CO,SE,4,,,0,212,417.59,130491,,,20,68,88,28,57,85,12,32,44,13,35,48,,,0,,,0,,,0,73,192,265,,,0,4,6,10,Kim Dioven Lusaya,02-Dec-2025,
2025-26,09023,St. Vincent's College Incorporated,B,BUSINESS ADMINISTRATION AND RELATED,Bachelor of Science in Tourism Management  ,Bachelor of Science in,Tourism Management,,,,,,,,,,,50,GR,7,,2,CO,SE,4,,,0,167,417.59,110179,,,12,53,65,13,52,65,16,48,64,17,41,58,,,0,,,0,,,0,58,194,252,,,0,3,14,17,Kim Dioven Lusaya,02-Dec-2025,
2025-26,09023,St. Vincent's College Incorporated,B,EDUCATION SCIENCE AND TEACHER TRAINING,Bachelor of Physical Education  ,Bachelor of,Physical Education,,,,,,,,,,,50,GR,5,,2,CO,SE,4,,,0,182,417.59,102270,,,12,11,23,13,25,38,7,24,31,18,15,33,,,0,,,0,,,0,50,75,125,,,0,8,12,20,Kim Dioven Lusaya,02-Dec-2025,
2025-26,09023,St. Vincent's College Incorporated,B,EDUCATION SCIENCE AND TEACHER TRAINING,Bachelor of Elementary Education  ,Bachelor of,Elementary Education,,,,,,,,,,,50,GR,13,,2,CO,SE,4,,,0,173,417.59,98512,,,6,14,20,3,29,32,7,20,27,7,29,36,,,0,,,0,,,0,23,92,115,,,0,3,9,12,Kim Dioven Lusaya,02-Dec-2025,
2025-26,09023,St. Vincent's College Incorporated,B,HUMANITIES,Master of Arts in Education Filipino  ,Master of Arts in Education,Educational Management,,,,,,,,,,,80,GR,78,,1,CO,SE,3,,,0,33,577.02,33629.62,,,15,95,110,,,0,,,0,,,0,,,0,,,0,,,0,15,95,110,,,0,0,0,0,Kim Dioven Lusaya,02-Dec-2025,
2025-26,09023,St. Vincent's College Incorporated,B,HUMANITIES,Master of Arts in Education Filipino  ,Master of Arts in Education,English,,,,,,,,,,,80,GR,78,,1,CO,SE,3,,,0,33,577.02,33629.62,,,20,79,99,,,0,,,0,,,0,,,0,,,0,,,0,20,79,99,,,0,0,0,0,Kim Dioven Lusaya,02-Dec-2025,
2025-26,09023,St. Vincent's College Incorporated,B,BUSINESS ADMINISTRATION AND RELATED,Master in Business Administration  ,Master in,Business Administration,,,,,,,,,,,80,GR,13,,2,CO,SE,3,,,0,45,577.02,42180.76,,,18,71,89,,,0,,,0,,,0,,,0,,,0,,,0,18,71,89,,,0,13,37,50,Kim Dioven Lusaya,02-Dec-2025,
2025-26,09023,St. Vincent's College Incorporated,B,HUMANITIES,Master of Arts in Education Filipino  ,Master of Arts in Education,Physical Education,,,,,,,,,,,80,GR,78,,1,CO,SE,3,,,0,33,577.02,33629.62,,,20,69,89,,,0,,,0,,,0,,,0,,,0,,,0,20,69,89,,,0,0,0,0,Kim Dioven Lusaya,02-Dec-2025,
2025-26,09023,St. Vincent's College Incorporated,B,ENGINEERING AND TECH,Bachelor of Science in Computer Engineering  ,Bachelor of Science in,Computer Engineering,,,,,,,,,,,50,GR,31,,2,CO,SE,4,,,0,181,417.59,161759,,,15,4,19,17,3,20,14,5,19,21,5,26,,,0,,,0,,,0,67,17,84,,,0,12,3,15,Kim Dioven Lusaya,02-Dec-2025,
2025-26,09023,St. Vincent's College Incorporated,B,SOCIAL AND BEHAVIORAL SCIENCES,Bachelor of Arts in Political Science  ,Bachelor of Arts in,Political Science,,,,,,,,,,,50,GR,13,,1,CO,SE,4,,,0,117,417.59,72494,,,6,9,15,6,11,17,14,8,22,10,9,19,,,0,,,0,,,0,36,37,73,,,0,4,3,7,Kim Dioven Lusaya,02-Dec-2025,
2025-26,09023,St. Vincent's College Incorporated,B,BUSINESS ADMINISTRATION AND RELATED,Bachelor of Science in Accounting Information System  ,Bachelor of Science in,Accounting Information System,,,,,,,,,,,50,GR,34,,2,CO,SE,4,,,0,185,417.59,122920,,,1,0,1,1,3,4,7,32,39,4,16,20,,,0,,,0,,,0,13,51,64,,,0,10,34,44,Kim Dioven Lusaya,02-Dec-2025,
2025-26,09023,St. Vincent's College Incorporated,B,HUMANITIES,Bachelor of Arts in Philosophy  ,Bachelor of Arts in,Philosophy,,,,,,,,,,,50,GR,15,,2,CO,SE,4,,,0,155,417.59,88780,,,13,0,13,23,0,23,15,0,15,12,0,12,,,0,,,0,,,0,63,0,63,,,0,11,0,11,Kim Dioven Lusaya,02-Dec-2025,
2025-26,09023,St. Vincent's College Incorporated,B,MATHEMATICS,Bachelor of Science in Social Work  ,Bachelor of Science in,Social Work,,,,,,,,,,,50,GR,09,,1,CO,SE,3,,,0,158,577.02,41558,,,10,49,59,1,1,2,0,0,0,0,0,0,,,0,,,0,,,0,11,50,61,,,0,0,0,0,Kim Dioven Lusaya,02-Dec-2025,
2025-26,09023,St. Vincent's College Incorporated,B,IT-RELATED DISCIPLINES,Bachelor of Science in Computer Science  ,Bachelor of Science in,Computer Science,,,,,,,,,,,50,GR,11,,1,CO,SE,4,,,0,158,417.59,139775,,,6,5,11,2,5,7,9,1,10,13,3,16,,,0,,,0,,,0,30,14,44,,,0,6,1,7,Kim Dioven Lusaya,02-Dec-2025,
2025-26,09023,St. Vincent's College Incorporated,B,HUMANITIES,Master of Arts in Education Filipino  ,Master of Arts in Education,Social Studies,,,,,,,,,,,80,GR,78,,1,CO,SE,3,,,0,33,577.02,33629.62,,,11,31,42,,,0,,,0,,,0,,,0,,,0,,,0,11,31,42,,,0,0,0,0,Kim Dioven Lusaya,02-Dec-2025,
2025-26,09023,St. Vincent's College Incorporated,B,BUSINESS ADMINISTRATION AND RELATED,Master in Business Administration  ,Master in,Business Administration,,,,,,,,,,,80,GR,13,,1,CO,SE,3,,,0,36,577.02,39994.92,,,18,23,41,,,0,,,0,,,0,,,0,,,0,,,0,18,23,41,,,0,0,1,1,Kim Dioven Lusaya,02-Dec-2025,
2025-26,09023,St. Vincent's College Incorporated,B,HUMANITIES,Master of Arts in Education Filipino  ,Master of Arts in Education,Filipino,,,,,,,,,,,80,GR,78,,1,CO,SE,3,,,0,33,577.02,33629.62,,,4,36,40,,,0,,,0,,,0,,,0,,,0,,,0,4,36,40,,,0,0,0,0,Kim Dioven Lusaya,02-Dec-2025,
2025-26,09023,St. Vincent's College Incorporated,B,HUMANITIES,Master of Arts in Education Filipino  ,Master of Arts in Education,,,,,,,,,,,,80,GR,78,,1,CO,SE,3,,,0,42,577.02,42247.06,,,16,23,39,,,0,,,0,,,0,,,0,,,0,,,0,16,23,39,,,0,3,9,12,Kim Dioven Lusaya,02-Dec-2025,
2025-26,09023,St. Vincent's College Incorporated,B,HUMANITIES,Master of Arts in Education Filipino  ,Master of Arts in Education,Science,,,,,,,,,,,80,GR,78,,1,CO,SE,3,,,0,33,577.02,33629.62,,,8,27,35,,,0,,,0,,,0,,,0,,,0,,,0,8,27,35,,,0,0,0,0,Kim Dioven Lusaya,02-Dec-2025,
2025-26,09023,St. Vincent's College Incorporated,B,EDUCATION SCIENCE AND TEACHER TRAINING,Doctor of Education in Management  ,Doctor of Education in,Management,,,,,,,,,,,90,GR,1,,1,CO,SE,2,,,0,60,949.96,82602,,,11,23,34,,,0,,,0,,,0,,,0,,,0,,,0,11,23,34,,,0,0,2,2,Kim Dioven Lusaya,02-Dec-2025,
2025-26,09023,St. Vincent's College Incorporated,B,EDUCATION SCIENCE AND TEACHER TRAINING,Bachelor of Special Needs Education  ,Bachelor of,Special Needs Education,,,,,,,,,,,50,GR,4,,2,CO,SE,4,,,0,194,417.59,108681,,,0,9,9,1,14,15,0,7,7,0,2,2,,,0,,,0,,,0,1,32,33,,,0,0,1,1,Kim Dioven Lusaya,02-Dec-2025,
2025-26,09023,St. Vincent's College Incorporated,B,BUSINESS ADMINISTRATION AND RELATED,Bachelor of Science in Office Administration  ,Bachelor of Science in,Office Administration,,,,,,,,,,,50,GR,35,,2,CO,SE,4,,,0,149,417.59,103276,,,3,4,7,2,6,8,4,7,11,1,0,1,,,0,,,0,,,0,10,17,27,,,0,1,7,8,Kim Dioven Lusaya,02-Dec-2025,
2025-26,15013,Sulu State College,BC,"AGRICULTURE, FORESTRY, FISHERIES",Bachelor of Science in Agriculture Major in Animal Science,Bachelor of Science in,Agriculture,Major in,Animal Science,,,,,,,,,50,COPC,1,2025,,,,4,,,,,,,47,32,,,79,18,14,32,8,3,11,29,25,54,,,0,,,0,,,0,102,74,176,,,0,,,0,Kim Dioven Lusaya,10-Dec-2025,
2025-26,15013,Sulu State College,BC,"AGRICULTURE, FORESTRY, FISHERIES",Bachelor of Science in Agriculture Major in Crop Science,Bachelor of Science in,Agriculture,Major in,Crop Science,,,,,,,,,50,COPC,17,2025,,,,4,,,,,,,90,69,,,159,78,44,122,57,44,101,47,30,77,,,0,,,0,,,0,272,187,459,,,0,,,0,Kim Dioven Lusaya,10-Dec-2025,
2025-26,15013,Sulu State College,BC,EDUCATION SCIENCE AND TEACHER TRAINING,Master of Arts in Education Major in Educational Administration (Academic Track),Master of Arts in,Education,Major in,Educational Administration (Academic Track),,,,,,,,,80,COPC,83,2025,,,,2,,,,,,,28,113,,,141,,,0,,,0,,,0,,,0,,,0,,,0,28,113,141,,,0,,,0,Kim Dioven Lusaya,10-Dec-2025,
2025-26,15013,Sulu State College,BC,EDUCATION SCIENCE AND TEACHER TRAINING,Doctor of Education Major in Educational Management (Professional Track),Doctor of,Education,Major in,Educational Management (Professional Track),,,,,,,,,90,COPC,84,2025,,,,,,,,,,,17,19,,,36,,,0,,,0,,,0,,,0,,,0,,,0,17,19,36,,,0,,,0,Kim Dioven Lusaya,10-Dec-2025,
2025-26,15013,Sulu State College,BC,EDUCATION SCIENCE AND TEACHER TRAINING,Bachelor of Secondary Education Major in English,Bachelor of,Secondary Education,Major in,English,,,,,,,,,50,COPC,10,2023,,,,4,,,,,,,22,45,,,67,6,23,29,7,8,15,2,14,16,,,0,,,0,,,0,37,90,127,,,0,,,0,Kim Dioven Lusaya,10-Dec-2025,
2025-26,15013,Sulu State College,BC,HUMANITIES,Doctor of Philosophy Major in English Language Teaching (Academic Track),Doctor of,Philosophy,Major in,English Language Teaching (Academic Track),,,,,,,,,90,COPC,85,2025,,,,,,,,,,,7,10,,,17,,,0,,,0,,,0,,,0,,,0,,,0,7,10,17,,,0,,,0,Kim Dioven Lusaya,10-Dec-2025,
2025-26,15013,Sulu State College,BC,EDUCATION SCIENCE AND TEACHER TRAINING,Bachelor of Secondary Education Major in Filipino,Bachelor of,Secondary Education,Major in,Filipino,,,,,,,,,50,COPC,11,2023,,,,4,,,,,,,34,46,,,80,10,9,19,1,14,15,1,9,10,,,0,,,0,,,0,46,78,124,,,0,,,0,Kim Dioven Lusaya,10-Dec-2025,
2025-26,15013,Sulu State College,BC,BUSINESS ADMINISTRATION AND RELATED,Bachelor of Science in Business Administration Major in Human Resource Management,Bachelor of Science in,Business Administration,Major in,Human Resource Management,,,,,,,,,50,COPC,57,2023,,,,4,,,,,,,114,117,,,231,68,112,180,53,70,123,70,95,165,,,0,,,0,,,0,305,394,699,,,0,,,0,Kim Dioven Lusaya,10-Dec-2025,
2025-26,15013,Sulu State College,BC,BUSINESS ADMINISTRATION AND RELATED,Bachelor of Science in Business Administration Major in Marketing Management,Bachelor of Science in,Business Administration,Major in,Marketing Management,,,,,,,,,50,COPC,60,2023,,,,4,,,,,,,104,119,,,223,77,69,146,65,65,130,62,68,130,,,0,,,0,,,0,308,321,629,,,0,,,0,Kim Dioven Lusaya,10-Dec-2025,
2025-26,15013,Sulu State College,BC,EDUCATION SCIENCE AND TEACHER TRAINING,Bachelor of Secondary Education Major in Mathematics,Bachelor of,Secondary Education,Major in,Mathematics,,,,,,,,,50,COPC,12,2023,,,,4,,,,,,,11,16,,,27,4,5,9,4,3,7,2,4,6,,,0,,,0,,,0,21,28,49,,,0,,,0,Kim Dioven Lusaya,10-Dec-2025,
2025-26,15013,Sulu State College,BC,RELIGION AND THEOLOGY,Bachelor of Arts in Islamic Studies Major in Political Economy,Bachelor of Arts in,Islamic Studies,Major in,Political Economy,,,,,,,,,50,COPC,62,2023,,,,4,,,,,,,18,28,,,46,8,14,22,17,37,54,20,15,35,,,0,,,0,,,0,63,94,157,,,0,,,0,Kim Dioven Lusaya,10-Dec-2025,
2025-26,15013,Sulu State College,BC,IT-RELATED DISCIPLINES,Bachelor of Science in Information Technology  ,Bachelor of Science in,Information Technology,,,,,,,,,,,50,COPC,36,2024,,,,4,,,,,,,78,71,,,149,120,89,209,125,98,223,78,121,199,,,0,,,0,,,0,401,379,780,,,0,,,0,Kim Dioven Lusaya,10-Dec-2025,
2025-26,15013,Sulu State College,BC,BUSINESS ADMINISTRATION AND RELATED,Bachelor of Public Administration  ,Bachelor of,Public Administration,,,,,,,,,,,50,COPC,64,2023,,,,4,,,,,,,91,107,,,198,54,55,109,25,31,56,24,32,56,,,0,,,0,,,0,194,225,419,,,0,,,0,Kim Dioven Lusaya,10-Dec-2025,
2025-26,15013,Sulu State College,BC,EDUCATION SCIENCE AND TEACHER TRAINING,Bachelor of Elementary Education  ,Bachelor of,Elementary Education,,,,,,,,,,,50,COPC,5,2023,,,,4,,,,,,,44,115,,,159,17,40,57,18,82,100,11,48,59,,,0,,,0,,,0,90,285,375,,,0,,,0,Kim Dioven Lusaya,10-Dec-2025,
2025-26,15013,Sulu State College,BC,MEDICAL AND ALLIED,Bachelor of Science in Nursing  ,Bachelor of Science in,Nursing,,,,,,,,,,,50,COPC,68,2024,,,,4,,,,,,,36,85,,,121,19,69,88,13,60,73,19,73,92,,,0,,,0,,,0,87,287,374,,,0,,,0,Kim Dioven Lusaya,10-Dec-2025,
2025-26,15013,Sulu State College,BC,ENGINEERING AND TECH,Bachelor of Science in Computer Engineering  ,Bachelor of Science in,Computer Engineering,,,,,,,,,,,50,COPC,63,2023,,,,4,,,,,,,55,28,,,83,38,27,65,41,28,69,55,41,96,,,0,,,0,,,0,189,124,313,,,0,,,0,Kim Dioven Lusaya,10-Dec-2025,
2025-26,15013,Sulu State College,BC,IT-RELATED DISCIPLINES,Bachelor of Science in Computer Science  ,Bachelor of Science in,Computer Science,,,,,,,,,,,50,COPC,92,2024,,,,4,,,,,,,27,25,,,52,41,46,87,31,39,70,31,43,74,,,0,,,0,,,0,130,153,283,,,0,,,0,Kim Dioven Lusaya,10-Dec-2025,
2025-26,15013,Sulu State College,BC,HUMANITIES,Bachelor of Science in Social Work  ,Bachelor of Science in,Social Work,,,,,,,,,,,50,COPC,65,2023,,,,4,,,,,,,29,46,,,75,51,78,129,13,37,50,11,18,29,,,0,,,0,,,0,104,179,283,,,0,,,0,Kim Dioven Lusaya,10-Dec-2025,
2025-26,15013,Sulu State College,BC,IT-RELATED DISCIPLINES,Bachelor of Science in Information System  ,Bachelor of Science in,Information System,,,,,,,,,,,50,COPC,35,2024,,,,4,,,,,,,38,29,,,67,37,21,58,40,11,51,16,18,34,,,0,,,0,,,0,131,79,210,,,0,,,0,Kim Dioven Lusaya,10-Dec-2025,
2025-26,15013,Sulu State College,BC,LAW AND JURISPRUDENCE,Bachelor of Science in Criminology  ,Bachelor of Science in,Criminology,,,,,,,,,,,50,COPC,2,2025,,,,4,,,,,,,34,23,,,57,44,14,58,30,14,44,24,4,28,,,0,,,0,,,0,132,55,187,,,0,,,0,Kim Dioven Lusaya,10-Dec-2025,
2025-26,15013,Sulu State College,BC,EDUCATION SCIENCE AND TEACHER TRAINING,Bacholor of Early Childhood Education  ,Bacholor of,Early Childhood Education,,,,,,,,,,,50,COPC,4,2023,,,,4,,,,,,,11,35,,,46,4,17,21,8,26,34,1,12,13,,,0,,,0,,,0,24,90,114,,,0,,,0,Kim Dioven Lusaya,10-Dec-2025,
2025-26,15013,Sulu State College,BC,HUMANITIES,Bachelor of Arts in English Language Studies  ,Bachelor of Arts in,English Language Studies,,,,,,,,,,,50,COPC,13,2023,,,,4,,,,,,,9,33,,,42,1,20,21,1,4,5,5,20,25,,,0,,,0,,,0,16,77,93,,,0,,,0,Kim Dioven Lusaya,10-Dec-2025,
2025-26,15013,Sulu State College,BC,BUSINESS ADMINISTRATION AND RELATED,Master in Public Administration (Professional Track)  ,Master in,Public Administration (Professional Track),,,,,,,,,,,80,COPC,175,2025,,,,2,,,,,,,24,34,,,58,,,0,,,0,,,0,,,0,,,0,,,0,24,34,58,,,0,,,0,Kim Dioven Lusaya,10-Dec-2025,
2025-26,15013,Sulu State College,BC,HUMANITIES,Master of Arts in Language Teaching English (Academic Track)  ,Master of Arts in,Language Teaching English (Academic Track),,,,,,,,,,,80,COPC,241,2025,,,,2,,,,,,,13,34,,,47,,,0,,,0,,,0,,,0,,,0,,,0,13,34,47,,,0,,,0,Kim Dioven Lusaya,10-Dec-2025,
2025-26,15013,Sulu State College,BC,EDUCATION SCIENCE AND TEACHER TRAINING,Master of Arts in Teaching Mathematics  ,Master of Arts in,Teaching Mathematics,,,,,,,,,,,80,COPC,242,2025,,,,2,,,,,,,17,12,,,29,,,0,,,0,,,0,,,0,,,0,,,0,17,12,29,,,0,,,0,Kim Dioven Lusaya,10-Dec-2025,
2025-26,15013,Sulu State College,BC,BUSINESS ADMINISTRATION AND RELATED,Doctor in Public Administration (Professional Track)  ,Doctor in,Public Administration (Professional Track),,,,,,,,,,,90,COPC,176,2025,,,,,,,,,,,10,10,,,20,,,0,,,0,,,0,,,0,,,0,,,0,10,10,20,,,0,,,0,Kim Dioven Lusaya,10-Dec-2025,
2025-26,09031,Universidad de Zamboanga,B,LAW AND JURISPRUDENCE,Master of Science in Criminal Justice with Specialization in Criminology,Master of Science in,Criminal Justice,with Specialization in,Criminology,,,,,,,,,80,GR,,,1,CO,SE,2,,,0,48,"1,779.75","129,885.00",,,0,3,3,1,2,3,,,0,,,0,,,0,,,0,,,0,1,5,6,,,0,5,0,5,Kim Dioven Lusaya,02-Dec-2025,
2025-26,09031,Universidad de Zamboanga,B,SOCIAL AND BEHAVIORAL SCIENCES,Doctor of Philosophy in Education Major in Curriculum and Supervison,Doctor of Philosophy in,Education,Major in,Curriculum and Supervison,,,,,,,,,90,GR,,,1,CO,SE,2,,,0,54,2226,170520,,,1,0,1,1,1,2,,,0,,,0,,,0,,,0,,,0,2,1,3,,,0,4,4,8,Kim Dioven Lusaya,02-Dec-2025,
2025-26,09031,Universidad de Zamboanga,B,EDUCATION SCIENCE AND TEACHER TRAINING,Master of Arts in Education Major in Early Childhood Education,Master of Arts in,Education,Major in,Early Childhood Education,,,,,,,,,80,GR,,,1,CO,SE,2,,,0,39,"1,779.75","115,407.25",,,0,0,0,0,3,3,,,0,,,0,,,0,,,0,,,0,0,3,3,,,0,0,2,2,Kim Dioven Lusaya,02-Dec-2025,
2025-26,09031,Universidad de Zamboanga,B,EDUCATION SCIENCE AND TEACHER TRAINING,Doctor of Education Major in Educational Management,Doctor of,Education,Major in,Educational Management,,,,,,,,,90,GR,,,1,CO,SE,2,,,0,54,2226,168980,,,1,5,6,1,1,2,,,0,,,0,,,0,,,0,,,0,2,6,8,,,0,3,2,5,Kim Dioven Lusaya,02-Dec-2025,
2025-26,09031,Universidad de Zamboanga,B,EDUCATION SCIENCE AND TEACHER TRAINING,Bachelor of Secondary Education Major in English,Bachelor of,Secondary Education,Major in,English,,,,,,,,,50,GR,,,1,CO,SE,4,,,0,,662.49,"196,652.58",,4,,,4,,4,4,2,5,7,3,3,6,,,0,,,0,,,0,5,16,21,,,0,0,0,0,Kim Dioven Lusaya,02-Dec-2025,
2025-26,09031,Universidad de Zamboanga,B,EDUCATION SCIENCE AND TEACHER TRAINING,Master of Arts in Education Major in English Language Teaching,Master of Arts in,Education,Major in,English Language Teaching,,,,,,,,,80,GR,,,1,CO,SE,2,,,0,39,"1,779.75","115,407.25",,,0,3,3,0,5,5,,,0,,,0,,,0,,,0,,,0,0,8,8,,,0,2,0,2,Kim Dioven Lusaya,02-Dec-2025,
2025-26,09031,Universidad de Zamboanga,B,EDUCATION SCIENCE AND TEACHER TRAINING,Bachelor of Secondary Education Major in Filipino,Bachelor of,Secondary Education,Major in,Filipino,,,,,,,,,50,GR,,,1,CO,SE,4,,,0,,662.49,"196,652.58",1,,,,1,,,0,,,0,,,0,,,0,,,0,,,0,1,0,1,,,0,0,0,0,Kim Dioven Lusaya,02-Dec-2025,
2025-26,09031,Universidad de Zamboanga,B,EDUCATION SCIENCE AND TEACHER TRAINING,Master of Arts in Education Major in Filipino Language,Master of Arts in,Education,Major in,Filipino Language,,,,,,,,,80,GR,,,1,CO,SE,2,,,0,39,"1,779.75","115,407.25",,,0,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,0,0,,,0,0,0,0,Kim Dioven Lusaya,02-Dec-2025,
2025-26,09031,Universidad de Zamboanga,B,BUSINESS ADMINISTRATION AND RELATED,Bachelor of Science in Business Administration Major in Financial Management,Bachelor of Science in,Business Administration,Major in,Financial Management,,,,,,,,,50,GR,,,2,CO,SE,4,,,0,,662.49,"176,730.41",10,12,0,1,23,10,15,25,3,6,9,7,19,26,,,0,,,0,,,0,30,53,83,,,0,9,13,22,Kim Dioven Lusaya,02-Dec-2025,
2025-26,09031,Universidad de Zamboanga,B,EDUCATION SCIENCE AND TEACHER TRAINING,Bachelor of Elementary Education Major in General Education,Bachelor of,Elementary Education,Major in,General Education,,,,,,,,,50,GR,,,1,CO,SE,4,,,0,,662.49,"196,651.58",,2,,,2,2,7,9,2,3,5,,2,2,,,0,,,0,,,0,4,14,18,,,0,0,0,0,Kim Dioven Lusaya,02-Dec-2025,
